Scenario,Main_Relay,Backup_Relay,Time_Main,Time_Backup,DT,Coordinated,Main_TDS,Main_Pickup,Backup_TDS,Backup_Pickup
scenario_21,R51,R34,0.2674,0.2838,-0.18360000000000004,False,0.17192,0.02179,0.11979,0.06233
scenario_21,R15,R14,0.2682,0.0962,-0.372,False,0.16002,0.03334,0.05,0.02179
scenario_21,R15,R34,0.2682,0.2838,-0.1844,False,0.16002,0.03334,0.11979,0.06233
scenario_21,R52,R53,0.1169,0.3169,0.0,True,0.05,0.03334,0.14092,0.02979
scenario_21,R16,R15,0.263,0.287,-0.17600000000000005,False,0.15125,0.02979,0.16002,0.03334
scenario_21,R53,R54,0.2867,0.3017,-0.185,False,0.14092,0.02979,0.15413,0.02625
scenario_21,R17,R16,0.2797,0.2935,-0.18620000000000003,False,0.14955,0.02625,0.15125,0.02979
scenario_21,R54,R73,0.2866,0.293,-0.19360000000000005,False,0.15413,0.02625,0.16842,0.02064
scenario_21,R36,R17,0.2789,0.2907,-0.18819999999999998,False,0.15376,0.02064,0.14955,0.02625
scenario_21,R73,R32,0.2829,0.284,-0.19890000000000002,False,0.16842,0.02064,0.17912,0.01643
scenario_21,R19,R18,0.2203,0.262,-0.1583,False,0.17774,0.03134,0.20728,0.03454
scenario_21,R56,R57,0.2499,0.2901,-0.1598,False,0.13864,0.03134,0.16458,0.02891
scenario_21,R18,R1,0.2407,0.2772,-0.1635,False,0.20728,0.03454,0.16515,0.17645
scenario_21,R18,R39,0.2407,0.4227,-0.017999999999999988,False,0.20728,0.03454,0.08403,0.13939
scenario_21,R55,R56,0.3428,0.3191,-0.2237,False,0.14389,0.03454,0.13864,0.03134
scenario_21,R2,R1,0.241,0.2789,-0.16210000000000002,False,0.15285,0.13939,0.16515,0.17645
scenario_21,R2,R55,0.241,0.4363,-0.004699999999999982,False,0.15285,0.13939,0.14389,0.03454
scenario_21,R39,R40,0.2912,0.3733,-0.1179,False,0.08403,0.13939,0.136,0.05901
scenario_21,R39,R59,0.2912,0.3732,-0.11800000000000005,False,0.08403,0.13939,0.07409,0.07619
scenario_21,R20,R19,0.2482,0.2762,-0.17200000000000001,False,0.16287,0.02891,0.17774,0.03134
scenario_21,R57,R58,0.2748,0.2835,-0.19130000000000003,False,0.16458,0.02891,0.15896,0.01394
scenario_21,R57,R33,0.2748,0.2835,-0.19130000000000003,False,0.16458,0.02891,0.17705,0.01528
scenario_21,R21,R20,0.2135,0.2633,-0.15020000000000003,False,0.1706,0.01394,0.16287,0.02891
scenario_21,R21,R33,0.2135,0.2871,-0.12639999999999998,False,0.1706,0.01394,0.17705,0.01528
scenario_21,R58,R35,0.2582,0.2812,-0.177,False,0.15896,0.01394,0.16688,0.01609
scenario_21,R33,R7,0.2289,0.318,-0.1109,False,0.17705,0.01528,0.12554,0.09777
scenario_21,R33,R45,0.2289,0.325,-0.10389999999999999,False,0.17705,0.01528,0.11468,0.10678
scenario_21,R70,R58,0.2478,0.2965,-0.15130000000000002,False,0.18605,0.01528,0.15896,0.01394
scenario_21,R70,R20,0.2478,0.2666,-0.1812,False,0.18605,0.01528,0.16287,0.02891
scenario_21,R72,R21,0.2504,0.2711,-0.17930000000000001,False,0.17608,0.01609,0.1706,0.01394
scenario_21,R35,R11,0.2385,0.3388,-0.09970000000000001,False,0.16688,0.01609,0.13942,0.04255
scenario_21,R35,R49,0.2385,0.3841,-0.054400000000000004,False,0.16688,0.01609,0.12864,0.02732
scenario_21,R23,R22,0.2443,0.2825,-0.16180000000000003,False,0.14809,0.07035,0.16774,0.07619
scenario_21,R60,R61,0.3001,0.3321,-0.16799999999999998,False,0.11357,0.07035,0.14834,0.04481
scenario_21,R24,R23,0.2519,0.2848,-0.16710000000000003,False,0.14843,0.04481,0.14809,0.07035
scenario_21,R61,R74,0.2988,0.3007,-0.1981,False,0.14834,0.04481,0.1798,0.02317
scenario_21,R37,R24,0.2675,0.2788,-0.18870000000000003,False,0.16967,0.02317,0.14843,0.04481
scenario_21,R74,R28,0.2852,0.2815,-0.20370000000000005,False,0.1798,0.02317,0.15368,0.02869
scenario_21,R74,R66,0.2852,0.2793,-0.20590000000000003,False,0.1798,0.02317,0.09969,0.04018
scenario_21,R26,R25,0.264,0.2752,-0.18880000000000002,False,0.17546,0.03604,0.17866,0.03979
scenario_21,R63,R64,0.3038,0.3086,-0.19520000000000004,False,0.13994,0.03604,0.14729,0.03229
scenario_21,R27,R26,0.2511,0.2768,-0.1743,False,0.16346,0.03229,0.17546,0.03604
scenario_21,R64,R65,0.2718,0.2923,-0.1795,False,0.14729,0.03229,0.16369,0.02869
scenario_21,R28,R27,0.259,0.2843,-0.17470000000000002,False,0.15368,0.02869,0.16346,0.03229
scenario_21,R65,R37,0.267,0.2826,-0.1844,False,0.16369,0.02869,0.16967,0.02317
scenario_21,R65,R66,0.267,0.2819,-0.18510000000000004,False,0.16369,0.02869,0.09969,0.04018
scenario_21,R29,R28,0.0815,0.2815,-5.551115123125783e-17,False,0.05,0.04018,0.15368,0.02869
scenario_21,R29,R37,0.0815,0.2815,-5.551115123125783e-17,False,0.05,0.04018,0.16967,0.02317
scenario_21,R66,R67,0.2656,0.0825,-0.3831,False,0.09969,0.04018,0.05,0.00905
scenario_21,R22,R2,0.252,0.2751,-0.1769,False,0.16774,0.07619,0.15285,0.13939
scenario_21,R22,R40,0.252,0.3848,-0.06720000000000004,False,0.16774,0.07619,0.136,0.05901
scenario_21,R59,R60,0.2504,0.369,-0.08140000000000003,False,0.07409,0.07619,0.11357,0.07035
scenario_21,R3,R2,0.2547,0.274,-0.18069999999999997,False,0.1778,0.05901,0.15285,0.13939
scenario_21,R3,R59,0.2547,0.4048,-0.0499,False,0.1778,0.05901,0.07409,0.07619
scenario_21,R40,R41,0.3224,0.3185,-0.20390000000000003,False,0.136,0.05901,0.14112,0.05132
scenario_21,R30,R29,0.2417,0.0862,-0.35550000000000004,False,0.19663,0.00905,0.05,0.04018
scenario_21,R67,R68,0.0787,0.2787,0.0,True,0.05,0.00905,0.2021,0.00509
scenario_21,R31,R30,0.2715,0.2587,-0.21280000000000004,False,0.2312,0.00509,0.19663,0.00905
scenario_21,R68,R69,0.2734,0.2676,-0.20579999999999998,False,0.2021,0.00509,0.14897,0.01643
scenario_21,R32,R31,0.2755,0.2769,-0.19860000000000005,False,0.17912,0.01643,0.2312,0.00509
scenario_21,R69,R36,0.2617,0.2878,-0.1739,False,0.14897,0.01643,0.15376,0.02064
scenario_21,R4,R3,0.2591,0.2747,-0.1844,False,0.17334,0.05132,0.1778,0.05901
scenario_21,R41,R42,0.2937,0.3041,-0.18960000000000005,False,0.14112,0.05132,0.14913,0.04806
scenario_21,R5,R4,0.2423,0.2792,-0.1631,False,0.15285,0.04806,0.17334,0.05132
scenario_21,R42,R43,0.2689,0.2902,-0.17869999999999997,False,0.14913,0.04806,0.17358,0.02546
scenario_21,R42,R62,0.2689,0.2902,-0.17869999999999997,False,0.14913,0.04806,0.11631,0.03979
scenario_21,R25,R5,0.2676,0.2749,-0.19270000000000004,False,0.17866,0.03979,0.15285,0.04806
scenario_21,R25,R43,0.2676,0.2881,-0.1795,False,0.17866,0.03979,0.17358,0.02546
scenario_21,R62,R63,0.2731,0.3174,-0.1557,False,0.11631,0.03979,0.13994,0.03604
scenario_21,R6,R5,0.072,0.2756,0.003599999999999992,True,0.05,0.02546,0.15285,0.04806
scenario_21,R6,R62,0.072,0.2884,0.01639999999999997,True,0.05,0.02546,0.11631,0.03979
scenario_21,R43,R44,0.2749,0.1176,-0.3573,False,0.17358,0.02546,0.05,0.09777
scenario_21,R7,R6,0.2792,0.0761,-0.4031,False,0.12554,0.09777,0.05,0.02546
scenario_21,R44,R70,0.1085,0.3085,0.0,True,0.05,0.09777,0.18605,0.01528
scenario_21,R44,R45,0.1085,0.3085,0.0,True,0.05,0.09777,0.11468,0.10678
scenario_21,R8,R7,0.1093,0.3093,0.0,True,0.05,0.10678,0.12554,0.09777
scenario_21,R8,R70,0.1093,0.3122,0.002899999999999958,True,0.05,0.10678,0.18605,0.01528
scenario_21,R45,R46,0.262,0.1496,-0.3124,False,0.11468,0.10678,0.05,0.0488
scenario_21,R45,R71,0.262,0.3142,-0.14780000000000004,False,0.11468,0.10678,0.07317,0.06233
scenario_21,R9,R8,0.2544,0.1329,-0.3215,False,0.15442,0.0488,0.05,0.10678
scenario_21,R9,R71,0.2544,0.3358,-0.11860000000000004,False,0.15442,0.0488,0.07317,0.06233
scenario_21,R46,R47,0.1099,0.3099,0.0,True,0.05,0.0488,0.14455,0.04526
scenario_21,R34,R8,0.2117,0.137,-0.2747,False,0.11979,0.06233,0.05,0.10678
scenario_21,R34,R46,0.2117,0.1649,-0.24680000000000002,False,0.11979,0.06233,0.05,0.0488
scenario_21,R71,R14,0.1696,0.0987,-0.27090000000000003,False,0.07317,0.06233,0.05,0.02179
scenario_21,R71,R52,0.1696,0.1258,-0.24380000000000002,False,0.07317,0.06233,0.05,0.03334
scenario_22,R38,R39,0.2028,0.4028,-2.7755575615628914e-17,False,0.05,0.18324,0.08398,0.13997
scenario_22,R38,R55,0.2028,0.4028,-2.7755575615628914e-17,False,0.05,0.18324,0.13162,0.04379
scenario_22,R10,R9,0.288,0.2941,-0.19390000000000002,False,0.1531,0.04752,0.15315,0.05097
scenario_22,R47,R48,0.2985,0.3044,-0.1941,False,0.143,0.04752,0.14836,0.04497
scenario_22,R11,R10,0.2592,0.2947,-0.16449999999999998,False,0.13684,0.04497,0.1531,0.04752
scenario_22,R48,R49,0.2918,0.2983,-0.1935,False,0.14836,0.04497,0.13138,0.02662
scenario_22,R48,R72,0.2918,0.2983,-0.1935,False,0.14836,0.04497,0.16534,0.02098
scenario_22,R12,R11,0.2466,0.2766,-0.17,False,0.16097,0.02662,0.13684,0.04497
scenario_22,R12,R72,0.2466,0.3033,-0.1433,False,0.16097,0.02662,0.16534,0.02098
scenario_22,R49,R50,0.2474,0.2942,-0.1532,False,0.13138,0.02662,0.16344,0.02268
scenario_22,R13,R12,0.2703,0.2847,-0.1856,False,0.1595,0.02268,0.16097,0.02662
scenario_22,R50,R51,0.2729,0.2835,-0.1894,False,0.16344,0.02268,0.1729,0.02112
scenario_22,R14,R13,0.0888,0.2888,0.0,True,0.05,0.02112,0.1595,0.02268
scenario_22,R51,R52,0.2669,0.1221,-0.34480000000000005,False,0.1729,0.02112,0.05,0.03262
scenario_22,R51,R34,0.2669,0.2833,-0.18360000000000004,False,0.1729,0.02112,0.1192,0.0629
scenario_22,R15,R14,0.2677,0.0953,-0.3724,False,0.16063,0.03262,0.05,0.02112
scenario_22,R15,R34,0.2677,0.2833,-0.1844,False,0.16063,0.03262,0.1192,0.0629
scenario_22,R52,R53,0.1154,0.3154,0.0,True,0.05,0.03262,0.14231,0.02899
scenario_22,R16,R15,0.2624,0.2863,-0.17610000000000003,False,0.152,0.02899,0.16063,0.03262
scenario_22,R53,R54,0.2871,0.3009,-0.18620000000000003,False,0.14231,0.02899,0.15531,0.02535
scenario_22,R17,R16,0.2785,0.2926,-0.1859,False,0.15044,0.02535,0.152,0.02899
scenario_22,R54,R73,0.2859,0.292,-0.19390000000000002,False,0.15531,0.02535,0.1702,0.01961
scenario_22,R36,R17,0.2775,0.2894,-0.18810000000000004,False,0.15518,0.01961,0.15044,0.02535
scenario_22,R73,R32,0.2821,0.2829,-0.19920000000000004,False,0.1702,0.01961,0.18132,0.01538
scenario_22,R19,R18,0.2226,0.2658,-0.15680000000000002,False,0.16926,0.04206,0.20036,0.04379
scenario_22,R56,R57,0.2517,0.2981,-0.15360000000000001,False,0.12828,0.04206,0.15301,0.04108
scenario_22,R18,R1,0.2433,0.2772,-0.1661,False,0.20036,0.04379,0.16364,0.18324
scenario_22,R18,R39,0.2433,0.4237,-0.01959999999999998,False,0.20036,0.04379,0.08398,0.13997
scenario_22,R55,R56,0.3451,0.3311,-0.21400000000000002,False,0.13162,0.04379,0.12828,0.04206
scenario_22,R2,R1,0.2408,0.2789,-0.16190000000000002,False,0.15262,0.13997,0.16364,0.18324
scenario_22,R2,R55,0.2408,0.447,0.006200000000000011,True,0.15262,0.13997,0.13162,0.04379
scenario_22,R39,R40,0.2916,0.3736,-0.11800000000000005,False,0.08398,0.13997,0.13111,0.06454
scenario_22,R39,R59,0.2916,0.3736,-0.11800000000000005,False,0.08398,0.13997,0.0748,0.07531
scenario_22,R20,R19,0.252,0.2831,-0.1689,False,0.15157,0.04108,0.16926,0.04206
scenario_22,R57,R58,0.2809,0.2918,-0.1891,False,0.15301,0.04108,0.14964,0.01904
scenario_22,R57,R33,0.2809,0.2918,-0.1891,False,0.15301,0.04108,0.165,0.02238
scenario_22,R21,R20,0.2134,0.2682,-0.14520000000000002,False,0.1601,0.01904,0.15157,0.04108
scenario_22,R21,R33,0.2134,0.2959,-0.11750000000000002,False,0.1601,0.01904,0.165,0.02238
scenario_22,R58,R35,0.2637,0.2881,-0.17559999999999998,False,0.14964,0.01904,0.15917,0.02098
scenario_22,R33,R7,0.2313,0.3167,-0.11460000000000004,False,0.165,0.02238,0.13083,0.08659
scenario_22,R33,R45,0.2313,0.3195,-0.11180000000000001,False,0.165,0.02238,0.11471,0.10251
scenario_22,R70,R58,0.2397,0.3064,-0.1333,False,0.16569,0.02238,0.14964,0.01904
scenario_22,R70,R20,0.2397,0.2723,-0.16740000000000002,False,0.16569,0.02238,0.15157,0.04108
scenario_22,R72,R21,0.2499,0.2756,-0.1743,False,0.16534,0.02098,0.1601,0.01904
scenario_22,R35,R11,0.2419,0.3395,-0.10239999999999999,False,0.15917,0.02098,0.13684,0.04497
scenario_22,R35,R49,0.2419,0.3878,-0.05410000000000004,False,0.15917,0.02098,0.13138,0.02662
scenario_22,R23,R22,0.2448,0.2823,-0.1625,False,0.14874,0.06964,0.16812,0.07531
scenario_22,R60,R61,0.2995,0.3316,-0.1679,False,0.11382,0.06964,0.14718,0.04564
scenario_22,R24,R23,0.2552,0.2852,-0.16999999999999998,False,0.14968,0.04564,0.14874,0.06964
scenario_22,R61,R74,0.2981,0.3013,-0.19679999999999997,False,0.14718,0.04564,0.17128,0.02803
scenario_22,R37,R24,0.268,0.2827,-0.18530000000000002,False,0.16206,0.02803,0.14968,0.04564
scenario_22,R74,R28,0.2846,0.2831,-0.2015,False,0.17128,0.02803,0.1498,0.03199
scenario_22,R74,R66,0.2846,0.2831,-0.2015,False,0.17128,0.02803,0.09893,0.04222
scenario_22,R26,R25,0.2658,0.2769,-0.1889,False,0.17286,0.03945,0.17616,0.04322
scenario_22,R63,R64,0.3068,0.3119,-0.19490000000000002,False,0.13711,0.03945,0.14415,0.03567
scenario_22,R27,R26,0.2523,0.2786,-0.17370000000000002,False,0.16048,0.03567,0.17286,0.03945
scenario_22,R64,R65,0.2737,0.295,-0.17870000000000003,False,0.14415,0.03567,0.16025,0.03199
scenario_22,R28,R27,0.2599,0.2867,-0.17320000000000002,False,0.1498,0.03199,0.16048,0.03567
scenario_22,R65,R37,0.2688,0.2839,-0.1849,False,0.16025,0.03199,0.16206,0.02803
scenario_22,R65,R66,0.2688,0.2858,-0.183,False,0.16025,0.03199,0.09893,0.04222
scenario_22,R29,R28,0.0826,0.2831,0.0005000000000000004,True,0.05,0.04222,0.1498,0.03199
scenario_22,R29,R37,0.0826,0.2827,9.999999999998899e-05,True,0.05,0.04222,0.16206,0.02803
scenario_22,R66,R67,0.2689,0.0812,-0.3877,False,0.09893,0.04222,0.05,0.00833
scenario_22,R22,R2,0.2518,0.2749,-0.17690000000000006,False,0.16812,0.07531,0.15262,0.13997
scenario_22,R22,R40,0.2518,0.3856,-0.06620000000000004,False,0.16812,0.07531,0.13111,0.06454
scenario_22,R59,R60,0.2513,0.368,-0.08330000000000004,False,0.0748,0.07531,0.11382,0.06964
scenario_22,R3,R2,0.2564,0.2739,-0.18250000000000005,False,0.17548,0.06454,0.15262,0.13997
scenario_22,R3,R59,0.2564,0.4049,-0.051500000000000046,False,0.17548,0.06454,0.0748,0.07531
scenario_22,R40,R41,0.3211,0.3225,-0.1986,False,0.13111,0.06454,0.13638,0.0586
scenario_22,R30,R29,0.2345,0.0873,-0.3472,False,0.19403,0.00833,0.05,0.04222
scenario_22,R67,R68,0.0772,0.2772,0.0,True,0.05,0.00833,0.23628,0.00228
scenario_22,R31,R30,0.271,0.251,-0.22000000000000003,False,0.26581,0.00228,0.19403,0.00833
scenario_22,R68,R69,0.2726,0.2577,-0.21490000000000004,False,0.23628,0.00228,0.14605,0.01538
scenario_22,R32,R31,0.2746,0.2757,-0.19890000000000002,False,0.18132,0.01538,0.26581,0.00228
scenario_22,R69,R36,0.252,0.2863,-0.16570000000000001,False,0.14605,0.01538,0.15518,0.01961
scenario_22,R4,R3,0.2616,0.2771,-0.1845,False,0.16955,0.0586,0.17548,0.06454
scenario_22,R41,R42,0.2963,0.3086,-0.18770000000000003,False,0.13638,0.0586,0.14382,0.05643
scenario_22,R5,R4,0.2501,0.2825,-0.16760000000000003,False,0.15158,0.05643,0.16955,0.0586
scenario_22,R42,R43,0.2714,0.2944,-0.177,False,0.14382,0.05643,0.14296,0.05296
scenario_22,R42,R62,0.2714,0.2944,-0.177,False,0.14382,0.05643,0.11432,0.04322
scenario_22,R25,R5,0.269,0.2853,-0.18370000000000003,False,0.17616,0.04322,0.15158,0.05643
scenario_22,R25,R43,0.269,0.2925,-0.17650000000000005,False,0.17616,0.04322,0.14296,0.05296
scenario_22,R62,R63,0.2766,0.321,-0.15560000000000002,False,0.11432,0.04322,0.13711,0.03945
scenario_22,R6,R5,0.0861,0.2861,0.0,True,0.05,0.05296,0.15158,0.05643
scenario_22,R6,R62,0.0861,0.2907,0.004599999999999993,True,0.05,0.05296,0.11432,0.04322
scenario_22,R43,R44,0.2762,0.1127,-0.36350000000000005,False,0.14296,0.05296,0.05,0.08659
scenario_22,R7,R6,0.2795,0.092,-0.38750000000000007,False,0.13083,0.08659,0.05,0.05296
scenario_22,R44,R70,0.1044,0.3044,0.0,True,0.05,0.08659,0.16569,0.02238
scenario_22,R44,R45,0.1044,0.3044,0.0,True,0.05,0.08659,0.11471,0.10251
scenario_22,R8,R7,0.1077,0.3077,-5.551115123125783e-17,False,0.05,0.10251,0.13083,0.08659
scenario_22,R8,R70,0.1077,0.3085,0.0007999999999999674,True,0.05,0.10251,0.16569,0.02238
scenario_22,R45,R46,0.2584,0.1512,-0.30720000000000003,False,0.11471,0.10251,0.05,0.05097
scenario_22,R45,R71,0.2584,0.3126,-0.14580000000000004,False,0.11471,0.10251,0.07238,0.0629
scenario_22,R9,R8,0.2552,0.1308,-0.3244,False,0.15315,0.05097,0.05,0.10251
scenario_22,R9,R71,0.2552,0.3343,-0.12090000000000001,False,0.15315,0.05097,0.07238,0.0629
scenario_22,R46,R47,0.1115,0.3115,0.0,True,0.05,0.05097,0.143,0.04752
scenario_22,R34,R8,0.2112,0.1343,-0.27690000000000003,False,0.1192,0.0629,0.05,0.10251
scenario_22,R34,R46,0.2112,0.1685,-0.2427,False,0.1192,0.0629,0.05,0.05097
scenario_22,R71,R14,0.1678,0.0974,-0.27040000000000003,False,0.07238,0.0629,0.05,0.02112
scenario_22,R71,R52,0.1678,0.1248,-0.24300000000000002,False,0.07238,0.0629,0.05,0.03262
scenario_23,R38,R39,0.2245,0.4245,-2.7755575615628914e-17,False,0.05,0.21108,0.08399,0.14795
scenario_23,R38,R55,0.2245,0.4245,-2.7755575615628914e-17,False,0.05,0.21108,0.11077,0.06651
scenario_23,R10,R9,0.2913,0.2976,-0.19370000000000004,False,0.14925,0.05388,0.14985,0.05706
scenario_23,R47,R48,0.3022,0.3087,-0.19350000000000006,False,0.139,0.05388,0.14388,0.05174
scenario_23,R11,R10,0.2581,0.2989,-0.1592,False,0.13047,0.05174,0.14925,0.05388
scenario_23,R48,R49,0.2948,0.3024,-0.19240000000000002,False,0.14388,0.05174,0.13566,0.02522
scenario_23,R48,R72,0.2948,0.3024,-0.19240000000000002,False,0.14388,0.05174,0.14746,0.03241
scenario_23,R12,R11,0.2458,0.2756,-0.1702,False,0.16255,0.02522,0.13047,0.05174
scenario_23,R12,R72,0.2458,0.3069,-0.1389,False,0.16255,0.02522,0.14746,0.03241
scenario_23,R49,R50,0.2516,0.2927,-0.15889999999999999,False,0.13566,0.02522,0.16549,0.02129
scenario_23,R13,R12,0.2686,0.2834,-0.18520000000000003,False,0.16113,0.02129,0.16255,0.02522
scenario_23,R50,R51,0.2719,0.2821,-0.18979999999999997,False,0.16549,0.02129,0.17485,0.01982
scenario_23,R14,R13,0.0875,0.2875,-2.7755575615628914e-17,False,0.05,0.01982,0.16113,0.02129
scenario_23,R51,R52,0.2655,0.1216,-0.34390000000000004,False,0.17485,0.01982,0.05,0.03225
scenario_23,R51,R34,0.2655,0.2832,-0.18230000000000002,False,0.17485,0.01982,0.11786,0.06483
scenario_23,R15,R14,0.2675,0.0936,-0.3739,False,0.16074,0.03225,0.05,0.01982
scenario_23,R15,R34,0.2675,0.2832,-0.18430000000000002,False,0.16074,0.03225,0.11786,0.06483
scenario_23,R52,R53,0.1149,0.3149,0.0,True,0.05,0.03225,0.14277,0.02859
scenario_23,R16,R15,0.2626,0.2862,-0.1764,False,0.15238,0.02859,0.16074,0.03225
scenario_23,R53,R54,0.2858,0.3001,-0.18570000000000003,False,0.14277,0.02859,0.15625,0.02491
scenario_23,R17,R16,0.2775,0.2921,-0.1854,False,0.15064,0.02491,0.15238,0.02859
scenario_23,R54,R73,0.2854,0.2913,-0.1941,False,0.15625,0.02491,0.17093,0.01931
scenario_23,R36,R17,0.2787,0.2893,-0.1894,False,0.15604,0.01931,0.15064,0.02491
scenario_23,R73,R32,0.2816,0.2824,-0.19920000000000004,False,0.17093,0.01931,0.18076,0.0156
scenario_23,R19,R18,0.2261,0.2726,-0.1535,False,0.15571,0.06642,0.18766,0.06651
scenario_23,R56,R57,0.2586,0.3136,-0.14500000000000002,False,0.11382,0.06642,0.13768,0.06689
scenario_23,R18,R1,0.2478,0.2781,-0.1697,False,0.18766,0.06651,0.15824,0.21108
scenario_23,R18,R39,0.2478,0.4483,0.0004999999999999727,True,0.18766,0.06651,0.08399,0.14795
scenario_23,R55,R56,0.3475,0.3569,-0.1906,False,0.11077,0.06651,0.11382,0.06642
scenario_23,R2,R1,0.2437,0.28,-0.16369999999999998,False,0.15241,0.14795,0.15824,0.21108
scenario_23,R2,R55,0.2437,0.4764,0.03269999999999998,True,0.15241,0.14795,0.11077,0.06651
scenario_23,R39,R40,0.3018,0.3797,-0.12210000000000004,False,0.08399,0.14795,0.11818,0.08296
scenario_23,R39,R59,0.3018,0.3797,-0.12210000000000004,False,0.08399,0.14795,0.0768,0.07426
scenario_23,R20,R19,0.2575,0.2949,-0.16260000000000002,False,0.13569,0.06689,0.15571,0.06642
scenario_23,R57,R58,0.2929,0.3063,-0.1866,False,0.13768,0.06689,0.13455,0.03087
scenario_23,R57,R33,0.2929,0.3063,-0.1866,False,0.13768,0.06689,0.14961,0.037
scenario_23,R21,R20,0.2143,0.2767,-0.1376,False,0.1445,0.03087,0.13569,0.06689
scenario_23,R21,R33,0.2143,0.3113,-0.10299999999999998,False,0.1445,0.03087,0.14961,0.037
scenario_23,R58,R35,0.2738,0.3017,-0.17209999999999998,False,0.13455,0.03087,0.14605,0.03241
scenario_23,R33,R7,0.2357,0.3122,-0.12350000000000003,False,0.14961,0.037,0.14795,0.0588
scenario_23,R33,R45,0.2357,0.3084,-0.1273,False,0.14961,0.037,0.11326,0.0954
scenario_23,R70,R58,0.2291,0.3242,-0.10490000000000002,False,0.14042,0.037,0.13455,0.03087
scenario_23,R70,R20,0.2291,0.2816,-0.1475,False,0.14042,0.037,0.13569,0.06689
scenario_23,R72,R21,0.2486,0.2843,-0.1643,False,0.14746,0.03241,0.1445,0.03087
scenario_23,R35,R11,0.247,0.3416,-0.1054,False,0.14605,0.03241,0.13047,0.05174
scenario_23,R35,R49,0.247,0.3911,-0.055900000000000005,False,0.14605,0.03241,0.13566,0.02522
scenario_23,R23,R22,0.2463,0.2821,-0.16419999999999998,False,0.15007,0.06906,0.16871,0.07426
scenario_23,R60,R61,0.2988,0.3311,-0.16770000000000002,False,0.11392,0.06906,0.14352,0.0489
scenario_23,R24,R23,0.2615,0.2867,-0.1748,False,0.15075,0.0489,0.15007,0.06906
scenario_23,R61,R74,0.297,0.3035,-0.1935,False,0.14352,0.0489,0.15772,0.03851
scenario_23,R37,R24,0.2717,0.29,-0.18170000000000003,False,0.15096,0.03851,0.15075,0.0489
scenario_23,R74,R28,0.2853,0.2905,-0.19480000000000003,False,0.15772,0.03851,0.14352,0.04022
scenario_23,R74,R66,0.2853,0.2904,-0.19490000000000002,False,0.15772,0.03851,0.09598,0.04794
scenario_23,R26,R25,0.2692,0.2805,-0.18869999999999998,False,0.16718,0.04766,0.17092,0.0514
scenario_23,R63,R64,0.3137,0.3195,-0.19419999999999998,False,0.13119,0.04766,0.13762,0.0439
scenario_23,R27,R26,0.2559,0.2828,-0.17310000000000003,False,0.15451,0.0439,0.16718,0.04766
scenario_23,R64,R65,0.2781,0.301,-0.17710000000000004,False,0.13762,0.0439,0.15299,0.04022
scenario_23,R28,R27,0.2647,0.2922,-0.1725,False,0.14352,0.04022,0.15451,0.0439
scenario_23,R65,R37,0.2728,0.2892,-0.18359999999999999,False,0.15299,0.04022,0.15096,0.03851
scenario_23,R65,R66,0.2728,0.2934,-0.1794,False,0.15299,0.04022,0.09598,0.04794
scenario_23,R29,R28,0.0852,0.2905,0.005299999999999971,True,0.05,0.04794,0.14352,0.04022
scenario_23,R29,R37,0.0852,0.2879,0.00269999999999998,True,0.05,0.04794,0.15096,0.03851
scenario_23,R66,R67,0.2752,0.0874,-0.38780000000000003,False,0.09598,0.04794,0.05,0.01106
scenario_23,R22,R2,0.2517,0.2786,-0.17309999999999998,False,0.16871,0.07426,0.15241,0.14795
scenario_23,R22,R40,0.2517,0.3907,-0.061,False,0.16871,0.07426,0.11818,0.08296
scenario_23,R59,R60,0.2562,0.3668,-0.08939999999999998,False,0.0768,0.07426,0.11392,0.06906
scenario_23,R3,R2,0.2611,0.2775,-0.18359999999999999,False,0.16851,0.08296,0.15241,0.14795
scenario_23,R3,R59,0.2611,0.4111,-0.04999999999999999,False,0.16851,0.08296,0.0768,0.07426
scenario_23,R40,R41,0.319,0.335,-0.184,False,0.11818,0.08296,0.12571,0.08036
scenario_23,R30,R29,0.2435,0.0904,-0.3531,False,0.19055,0.01106,0.05,0.04794
scenario_23,R67,R68,0.0828,0.2828,0.0,True,0.05,0.01106,0.19509,0.00637
scenario_23,R31,R30,0.2703,0.2612,-0.2091,False,0.22078,0.00637,0.19055,0.01106
scenario_23,R68,R69,0.2771,0.271,-0.2061,False,0.19509,0.00637,0.15303,0.0156
